product_id,product_parent_id,product_name,product_description,product_quantity,product_code,product_published,product_hit,product_created,product_sale_start,product_sale_end,product_delay_id,product_tax_id,product_type,product_vendor_id,product_manufacturer_id,product_url,product_weight,product_keywords,product_weight_unit,product_modified,product_meta_description,product_dimension_unit,product_width,product_length,product_height,product_max_per_order,product_access,product_group_after_purchase,product_min_per_order,product_contact,product_display_quantity_field,product_last_seen_date,product_sales,product_waitlist,product_layout,product_average_score,product_total_vote,product_page_title,product_alias,product_price_percentage,product_msrp,product_canonical,product_warehouse_id,product_quantity_layout,product_sort_price,product_description_raw,product_description_type,product_option_method,product_condition,short_desc,aparat_id,amper,voltage,cells,guaranty,code,price_id,price_currency_id,price_product_id,price_value,price_min_quantity,price_access,price_users,price_site_id,price_start_date,price_end_date,images,categories,ordering
1012,0,باتری لپ تاپ لنوو مدل Battery Original Lenovo IdeaPad 110s,"<p><strong>باتری لپ تاپ لنوو مدل IdeaPad 110s</strong> برای لپ تاپ های سری:</p>
<ul>
<li>Lenovo IdeaPad 110s-11ibr</li>
</ul>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> لنوو مدل  IdeaPad 110s شامل<strong> 4 ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ لنوو مدل  IdeaPad 110s می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1012,1,292,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-لنوو-مدل-battery-original-lenovo-ideapad-110s,0,0,,0,,1390000,,html,,,,,7.6V,4200mAh/31Wh,---,چهار ماهه نارین,,197,183,1012,1390000,0,all,,,0,0,31d056b7a668d052ce81de69c4a46262.jpg,76,46
1016,0,باتری لپ تاپ لنوو مدل Battery Original Lenovo L340,"<p><strong>باتری لپ تاپ لنوو مدل L340 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Lenovo Ideapad L340</li>
<li>Lenovo IdeaPad S540</li>
</ul>
<p>پارت نامبر مشابه : L18L3PF1 , L18M3PF2 , L18C3PF2</p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> لنوو مدل L340 شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ لنوو مدل  L340 می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1016,1,409,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-لنوو-مدل-battery-original-lenovo-l340,0,0,,0,,1350000,,html,,,,,36Wh/3223mAh,11.34V,---,چهار ماهه نارین,,198,183,1016,1350000,0,all,,,0,0,534ce826239b10b60fac93e160603051.jpg,76,47
1024,0,باتری لپ تاپ لنوو مدل Battery original Lenovo Ideapad 120s,"<p><strong>باتری لپ تاپ لنوو مدل   Ideapad 120s </strong> برای لپ تاپ های سری:</p>
<ul>
<li>Lenovo   Ideapad 120s</li>
</ul>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> لنوو مدل  Ideapad 120s  شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ لنوو مدل  Ideapad 120s   می توانید با کارشناس های مااز طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1024,1,130,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-لنوو-مدل-battery-original-lenovo-ideapad-120s,0,0,,0,,1340000,,html,,,,,28Wh/3735mAh,7.5V,---,چهار ماهه نارین,,199,183,1024,1340000,0,all,,,0,0,60468aa82473fd32700d48478784d483.jpg,76,48
1031,0,باتری لپ تاپ لنوو مدل Battery original Lenovo Ideapad 310,"<p><strong>باتری لپ تاپ لنوو مدل  Ideapad 310</strong> برای لپ تاپ های سری:</p>
<ul>
<li>Lenovo  IdeaPad 510 </li>
<li>Lenovo  IdeaPad 310</li>
</ul>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> لنوو مدل Ideapad 310 شامل <strong>4 ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ لنوو مدل Ideapad 310  می توانید با کارشناس های مااز طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1031,1,228,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-لنوو-مدل-battery-original-lenovo-ideapad-310,0,0,,0,,1350000,,html,,,,,7.68V/7.72V,30Wh,---,چهار ماهه نارین,,200,183,1031,1350000,0,all,,,0,0,33e2c7a4f18f997a0fbcf33ef09e1b42.jpg,76,49
1032,0,باتری لپ تاپ لنوو مدل Battery original Lenovo Yoga 260,"<p><strong>باتری لپ تاپ لنوو مدل  Yoga 260 </strong> برای لپ تاپ های سری:</p>
<ul>
<li>Lenovo ThinkPad <span class=""highlight"">Yoga</span> <span class=""highlight"">260</span></li>
<li>Lenovo  ThinkPad <span class=""highlight"">Yoga</span> x<span class=""highlight"">260</span></li>
</ul>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> لنوو مدل Yoga 260 شامل <strong>4 ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ لنوو مدل Yoga 260 می توانید با کارشناس های مااز طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1032,1,140,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-لنوو-مدل-battery-original-lenovo-yoga-260,0,0,,0,,1480000,,html,,,,,44Wh,15.2V,---,چهار ماهه نارین,,201,183,1032,1480000,0,all,,,0,0,db4fc567ca6f38f6ec00bf19dfb7c044.jpg,76,50
1064,0,باتری لپ تاپ لنوو مدل Battery original Lenovo ThinkPad T15p,"<p><strong>باتری لپ تاپ لنوو مدل  ThinkPad T15p </strong> برای لپ تاپ های سری:</p>
<ul>
<li>Lenovo ThinkPad T15p</li>
<li>Lenovo ThinkPad P15v</li>
</ul>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> لنوو مدل <strong>ThinkPad T15p</strong> شامل <strong>4 ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ لنوو مدل <strong>ThinkPad T15p </strong>می توانید با کارشناس های مااز طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1064,1,87,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-لنوو-مدل-battery-original-lenovo-thinkpad-t15p,0,0,,0,,1340000,,html,,,,,68Wh/5930mAh,11.52V,---,چهار ماهه نارین,,202,183,1064,1340000,0,all,,,0,0,1989b63796ddb198c6c6f884b17b0892.jpg,76,51
1066,0,باتری لپ تاپ لنوو مدل Battery Original Lenovo Yoga C940-14/L18C4PH0,"<p><strong>باتری لپ تاپ لنوو مدل   Yoga C940 </strong> برای لپ تاپ های سری:</p>
<ul>
<li>Lenovo  Yoga C940</li>
</ul>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> لنوو مدل  Yoga C940 شامل <strong>4 ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ لنوو مدل  Yoga C940<strong> </strong>می توانید با کارشناس های مااز طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1066,1,59,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-لنوو-مدل-battery-original-lenovo-yoga-c940-14-l18c4ph0,0,0,,0,,1840000,,html,,,,,60Wh/7820mAh,7.68V,---,چهار ماهه نارین,,203,183,1066,1840000,0,all,,,0,0,15812787389d5e520282cfe444c2e037.jpg,76,52
1071,0,باتری لپ تاپ لنوو مدل Battery original Lenovo L350,"<p><strong>باتری لپ تاپ لنوو مدل  Lenovo L350</strong> برای لپ تاپ های سری:</p>
<ul>
<li>Lenovo IdeaPad Gaming 3 15IMH05</li>
<li>Lenovo IdeaPad Gaming 3i 15</li>
<li>Lenovo IdeaPad Gaming 3i 15IMH05</li>
<li>Lenovo L350</li>
<li>Lenovo Ideapad Gaming 3 15ARH05</li>
<li>Lenovo Ideapad Creator 5 15IMH05</li>
</ul>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> لنوو مدل Lenovo L350 شامل <strong>4 ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ لنوو مدل Lenovo L350 <strong> </strong>می توانید با کارشناس های مااز طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1071,1,103,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-لنوو-مدل-battery-original-lenovo-l350,0,0,,0,,1650000,,html,,,,,45Wh/3950mAh,11.4V,---,چهار ماهه نارین,,204,183,1071,1650000,0,all,,,0,0,81d7959d6ac82061e9b059ba05e22fc8.jpg,76,53
1073,0,باتری لپ تاپ لنوو مدل Battery original Lenovo ThinkPad E470,"<p><strong>باتری لپ تاپ لنوو مدل  ThinkPad E470 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Lenovo ThinkPad E470</li>
<li>LenovoThinkPad E475</li>
</ul>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> لنوو مدل ThinkPad E470 شامل <strong>4 ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ لنوو مدل ThinkPad E470 <strong> </strong>می توانید با کارشناس های مااز طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1073,1,91,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-لنوو-مدل-battery-original-lenovo-thinkpad-e470,0,0,,0,,1360000,,html,,,,,45Wh,11.1V,---,چهار ماهه نارین,,205,183,1073,1360000,0,all,,,0,0,5fbbaa5b3f48d64954a6b8e2ae2287a1.jpg,76,54
1077,0,باتری لپ تاپ لنوو مدل Battery original Lenovo S730,"<p><strong>باتری لپ تاپ لنوو مدل  S730 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Lenovo Yoga S730</li>
<li>Lenovo IdeaPad 730S</li>
</ul>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> لنوو مدل  S730 شامل <strong>4 ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ لنوو مدل  S730 <strong> </strong>می توانید با کارشناس های مااز طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1077,1,62,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-لنوو-مدل-battery-original-lenovo-s730,0,0,,0,,1540000,,html,,,,,42Wh/2735mAh,15.36V,---,چهار ماهه نارین,,206,183,1077,1540000,0,all,,,0,0,08ebf71ab73222fbbefe3b10163d3783.jpg,76,55
1086,0,باتری لپ تاپ لنوو مدل Battery original Lenovo IdeaPad Gaming 3,"<p><strong>باتری لپ تاپ لنوو مدل  IdeaPad Gaming 3  </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Lenovo IdeaPad Gaming 3</li>
<li>Lenovo IdeaPad Gaming 3i</li>
<li>Lenovo L350</li>
</ul>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> لنوو مدل  IdeaPad Gaming 3  شامل <strong>4 ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ لنوو مدل  IdeaPad Gaming 3 <strong> </strong>می توانید با کارشناس های مااز طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1086,1,73,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-لنوو-مدل-battery-original-lenovo-ideapad-gaming-3,0,0,,0,,2370000,,html,,,,,45Wh/3950mAh,11.4V,---,چهار ماهه نارین,,207,183,1086,2370000,0,all,,,0,0,2f2766fb7d5da7e6231d9ac592175eb3.jpg,76,56
1105,0,باتری لپ تاپ لنوو مدل Battery original Lenovo C740-15/18M3PFA,"<div class=""inlinefaketitle"">
<p><strong>باتری لپ تاپ لنوو مدل   C740-15/18M3PFA  </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Lenovo Yoga C740-15IML</li>
</ul>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> لنوو مدل   C740-15/18M3PFA  شامل <strong>4 ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ لنوو مدل   C740-15/18M3PFA <strong> </strong>می توانید با کارشناس های مااز طریق شماره ی 02166463720 در تماس باشید .</p>
</div>",-1,ORGPB1105,1,19,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-لنوو-مدل-battery-original-lenovo-c740-15-18m3pfa,0,0,,0,,0,,html,,,,,60.3Wh/5235mAh,11.52V,---,چهار ماهه نارین,,208,183,1105,0,0,all,,,0,0,73d7edd1405081e5433c41d9ad2ee18c.jpg,76,57
1113,0,باتری لپ تاپ لنوو مدل Battery original Lenovo E15,"<p><strong>باتری لپ تاپ لنوو مدل   E15 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Lenovo ThinkPad E14 Gen 2</li>
<li>Lenovo ThinkPad E15 Gen 2</li>
</ul>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> لنوو مدل   E15  شامل <strong>4 ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ لنوو مدل  E15 <strong> </strong>می توانید با کارشناس های مااز طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1113,1,25,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-لنوو-مدل-battery-original-lenovo-e15,0,0,,0,,0,,html,,,,,45Wh/4050mAh,11.1V,---,چهار ماهه نارین,,209,183,1113,0,0,all,,,0,0,884076e32a85fde4d5ab4fe1dc1af0d4.jpg,76,58
698,0,باتری لپ تاپ فوجیتسو مدل battery orginal fujitsu AH532,"<p><strong>باتری لپ تاپ فوجیتسو مدل  AH532 </strong> برای لپ تاپ های سری:</p>
<ul>
<li dir=""rtl"" style=""text-align: justify;"">Fujitsu LifeBook A532</li>
<li dir=""rtl"" style=""text-align: justify;"">Fujitsu LifeBook AH512</li>
<li dir=""rtl"" style=""text-align: justify;"">Fujitsu LifeBook AH532</li>
<li dir=""rtl"" style=""text-align: justify;"">Fujitsu LifeBook AH532/GFX</li>
<li dir=""rtl"" style=""text-align: justify;"">Fujitsu LifeBook AH562</li>
</ul>
<p dir=""rtl"" style=""text-align: justify;""> </p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> فوجیتسو مدل AH532 شامل <strong>4</strong> <strong>ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ فوجیتسو مدل AH532 می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB698,1,3816,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-فوجیتسو-مدل-battery-orginal-fujitsu-ah532,0,0,,0,,980000,,html,,,,,4400 میلی آمپر ساعت,10.8,6,چهار  ماهه نارین,121,210,183,698,980000,0,all,,,0,0,876bf0d06d19e26d37c3ab00d016af7b.jpg,77,1
717,0,باتری لپ تاپ فوجیتسو مدل battery orginal fujitsu AH544,"<p><strong>باتری لپ تاپ فوجیتسو مدل  AH544 </strong> برای لپ تاپ های سری:</p>
<ul>
<li dir=""rtl"">Fujitsu LifeBook A544 Notebook </li>
<li dir=""rtl"">Fujitsu LifeBook AH564 Notebook</li>
<li dir=""rtl"">Fujitsu LifeBook E733 Notebook</li>
<li dir=""rtl"">Fujitsu LifeBook E734 Notebook </li>
<li dir=""rtl"">Fujitsu LifeBook E743 Notebook</li>
<li dir=""rtl"">Fujitsu LifeBook E744 Notebook</li>
<li dir=""rtl"">Fujitsu LifeBook E753 Notebook</li>
<li dir=""rtl"">Fujitsu Lifebook E754 Notebook</li>
<li dir=""rtl"">Fujitsu Lifebook S904 Notebook</li>
<li dir=""rtl"">Fujitsu LifeBook SH904 Notebook</li>
</ul>
<p dir=""rtl""> </p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> فوجیتسو مدل AH544 شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ فوجیتسو مدل AH544 می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB717,1,2620,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-فوجیتسو-مدل-battery-orginal-fujitsu-ah544,0,0,,0,,1040000,,html,,,,,4400 میلی آمپر ساعت,10.8,---,چهار  ماهه نارین,122,211,183,717,1040000,0,all,,,0,0,839998e06c2f41419e3797450bd73178.jpg,77,2
828,0,باتری لپ تاپ فوجیتسو مدل battery orginal fujitsu AH552,"<p><strong>باتری لپ تاپ فوجیتسو مدل  AH552 </strong> برای لپ تاپ های سری:</p>
<ul>
<li dir=""rtl"">Fujitsu LifeBook A552 </li>
</ul>
<p dir=""rtl""> پارت نامبر مشابه : FPB285 ,  FPB0278</p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> فوجیتسو مدل AH552 شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ فوجیتسو مدل AH552 می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB828,1,1136,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-فوجیتسو-مدل-battery-orginal-fujitsu-ah552,0,0,,0,,1150000,,html,,,,,4400mAh,11.1V,---,چهار  ماهه نارین,123,212,183,828,1150000,0,all,,,0,0,cd04214d115e7a754daa198b57282145.jpg,77,3
906,0,باتری لپ تاپ فوجیتسو مدل battery original fujitsu BP334,"<p style=""background-color: transparent; box-sizing: border-box; color: #333333; font-family: Web_Nazanin,tahoma,&amp;quot; roboto&amp;quot;,helvetica,arial,sans-serif; font-size: 13px; font-style: normal; font-variant: normal; font-weight: 300; letter-spacing: normal; orphans: 2; text-align: right; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px; margin: 0px 0px 10px 0px;""><strong style=""box-sizing: border-box; font-weight: bold;"">باتری لپ تاپ فوجیتسو مدل  BP334  </strong>برای لپ تاپ های سری:</p>
<ul style=""background-color: transparent; box-sizing: border-box; color: #333333; font-family: Web_Nazanin,tahoma,&amp;quot; roboto&amp;quot;,helvetica,arial,sans-serif; font-size: 13px; font-style: normal; font-variant: normal; font-weight: 300; letter-spacing: normal; margin-bottom: 10px; margin-top: 0px; orphans: 2; text-align: right; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">
<li dir=""rtl"" style=""box-sizing: border-box; list-style-image: none; list-style-position: outside; list-style-type: none; text-align: justify; padding: 10px;""><span style=""display: inline !important; float: none; background-color: transparent; color: #333333; font-family: Arial,Helvetica,sans-serif; font-size: 13px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">FUJITSU LifeBook LH532</span></li>
<li dir=""rtl"" style=""box-sizing: border-box; list-style-image: none; list-style-position: outside; list-style-type: none; text-align: justify; padding: 10px;""><span style=""display: inline !important; float: none; background-color: transparent; color: #333333; font-family: Arial,Helvetica,sans-serif; font-size: 13px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">FUJITSU LifeBook LH532 AP</span></li>
<li dir=""rtl"" style=""box-sizing: border-box; list-style-image: none; list-style-position: outside; list-style-type: none; text-align: justify; padding: 10px;""><span style=""display: inline !important; float: none; background-color: transparent; color: #333333; font-family: Arial,Helvetica,sans-serif; font-size: 13px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">FUJITSU BP334</span></li>
</ul>
<p dir=""rtl"" style=""background-color: transparent; box-sizing: border-box; color: #333333; font-family: Web_Nazanin,tahoma,&amp;quot; roboto&amp;quot;,helvetica,arial,sans-serif; font-size: 13px; font-style: normal; font-variant: normal; font-weight: 300; letter-spacing: normal; orphans: 2; text-align: justify; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px; margin: 0px 0px 10px 0px;""> </p>
<p style=""background-color: transparent; box-sizing: border-box; color: #333333; font-family: Web_Nazanin,tahoma,&amp;quot; roboto&amp;quot;,helvetica,arial,sans-serif; font-size: 13px; font-style: normal; font-variant: normal; font-weight: 300; letter-spacing: normal; orphans: 2; text-align: right; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px; margin: 0px 0px 10px 0px;"">این باتری ها به صورت کاملا <strong style=""box-sizing: border-box; font-weight: bold;"">اورجینال</strong> عرضه می شود .</p>
<p style=""background-color: transparent; box-sizing: border-box; color: #333333; font-family: Web_Nazanin,tahoma,&amp;quot; roboto&amp;quot;,helvetica,arial,sans-serif; font-size: 13px; font-style: normal; font-variant: normal; font-weight: 300; letter-spacing: normal; orphans: 2; text-align: right; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px; margin: 0px 0px 10px 0px;""><strong style=""box-sizing: border-box; font-weight: bold;"">باتری اورجینال لپ تاپ</strong> فوجیتسو مدل BP334 شامل <strong style=""box-sizing: border-box; font-weight: bold;"">4</strong> <strong style=""box-sizing: border-box; font-weight: bold;"">ماه گارانتی</strong> می باشد.</p>
<p style=""background-color: transparent; box-sizing: border-box; color: #333333; font-family: Web_Nazanin,tahoma,&amp;quot; roboto&amp;quot;,helvetica,arial,sans-serif; font-size: 13px; font-style: normal; font-variant: normal; font-weight: 300; letter-spacing: normal; orphans: 2; text-align: right; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px; margin: 0px 0px 10px 0px;"">برای خرید باتری لپ تاپ فوجیتسو مدل BP334 می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB906,1,717,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-فوجیتسو-مدل-battery-original-fujitsu-bp334,0,0,,0,,0,,html,,,,,4400mAh,10.8V,---,چهار  ماهه نارین,,213,183,906,0,0,all,,,0,0,55a9ec53054b140fa3784d6b9508fcf5.jpg,77,4
704,0,باتری سرفیس مدل  Battery Orginal Microsoft Surface Book,"<p><strong>باتری سرفیس مدل  Microsoft Surface book </strong>مناسب برای :</p>
<ul>
<li> Microsoft Surface book</li>
</ul>
<p> </p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال سرفیس</strong> مدل<strong> Microsoft Surface book</strong> شامل 4<strong> ماه گارانتی</strong> می باشد.</p>
<p>هزینه تعویض باتری های سرفیس ، 450,000 تومان میباشد.</p>
<p>برای خرید باتری سرفیس مدل <strong> Microsoft Surface book</strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720  در تماس باشید .</p>",-1,ORGPB704,1,1248,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-سرفیس-مدل-battery-orginal-microsoft-surface-book,0,0,,0,,2650000,,html,,,,,6800 میلی آمپر ساعت,---,---,چهار ماهه نارین,72,214,183,704,2650000,0,all,,,0,0,ba8105ffcbf1e654523b3092c0b2fd33.jpg,78,1
705,0,باتری سرفیس مدل Battery Orginal Microsoft Surface Book,"<p><strong>باتری سرفیس مدل  Microsoft Surface book </strong>مناسب برای مدل های :</p>
<ul>
<li> Microsoft Surface book</li>
</ul>
<p> </p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال سرفیس</strong> مدل<strong> Microsoft Surface book</strong> شامل <strong>4</strong> <strong> ماه گارانتی</strong> می باشد.</p>
<p>هزینه تعویض باتری های سرفیس ، 450,000 تومان میباشد.</p>
<p>برای خرید باتری سرفیس مدل <strong> Microsoft Surface book</strong> می توانید با کارشناس های ما از طریق شماره ی 02166463720  در تماس باشید .</p>",-1,ORGPB705,1,3676,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-سرفیس-مدل-battery-orginal-microsoft-surface-book,0,0,,0,,2400000,,html,,,,,2387 میلی آمپر ساعت,7.5V,---,چهار ماهه نارین,71,215,183,705,2400000,0,all,,,0,0,9fc5e2a09509b5613281f31393bb0737.jpg,78,2
